em [gr/yr],Date
20.464241772663108,2021-03-22 11:00:00
21.071882152815288,2021-03-22 12:00:00
17.896154918397016,2021-03-22 13:00:00
18.524089891069693,2021-03-22 14:00:00
17.649500008992742,2021-03-22 15:00:00
22.67112888073184,2021-03-22 16:00:00
24.06765705743497,2021-03-22 17:00:00
29.01132928913856,2021-03-22 18:00:00
22.004130043831953,2021-03-22 19:00:00
20.55661353452809,2021-03-22 20:00:00
15.239726205762999,2021-03-22 21:00:00
10.221874883587692,2021-03-22 22:00:00
7.603455104676305,2021-03-22 23:00:00
4.019865525014266,2021-03-23 00:00:00
1.6512536548042853,2021-03-23 01:00:00
0.7009589045075586,2021-03-23 02:00:00
0.5123002880207379,2021-03-23 03:00:00
0.47535681277723785,2021-03-23 04:00:00
0.6543310604200782,2021-03-23 05:00:00
