Región;Ámbito;Categoría;Motorizacion;Norma;ID_Osses;Unidad;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
R09;Urbano;CAM LIV;Diesel;E2;CLDE2;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM LIV;Diesel;E3;CLDE3;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM LIV;Diesel;E4;CLDE4;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM LIV;Diesel;E5;CLDE5;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM LIV;Diesel;E6;CLDE6;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM LIV;Diesel;Electrico;ENULL;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM LIV;Diesel;GLP;ENULL;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM LIV;Diesel;Tecn. 1;ENULL;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM LIV;Diesel;Tecn. 2;ENULL;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM MED;Diesel;No cat;CMDNC;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM MED;Diesel;E1;CMDE1;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM MED;Diesel;E2;CMDE2;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM MED;Diesel;E3;CMDE3;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM MED;Diesel;E4;CMDE4;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM MED;Diesel;E5;CMDE5;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM MED;Diesel;E6;CMDE6;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM MED;Diesel;Electrico;ENULL;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM MED;Diesel;GLP;ENULL;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM MED;Diesel;Tecn. 1;ENULL;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM MED;Diesel;Tecn. 2;ENULL;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM PES;Diesel;No cat;CPDNC;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM PES;Diesel;E1;CPDE1;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM PES;Diesel;E2;CPDE2;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM PES;Diesel;E3;CPDE3;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM PES;Diesel;E4;CPDE4;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM PES;Diesel;E5;CPDE5;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM PES;Diesel;E6;CPDE6;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM PES;Diesel;Electrico;ENULL;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM PES;Diesel;GLP;ENULL;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM PES;Diesel;Tecn. 1;ENULL;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;CAM PES;Diesel;Tecn. 2;ENULL;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;MOT;Gasolina;No cat;MOTGNC;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;MOT;Gasolina;E1;MOTGE1;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;MOT;Gasolina;E2;MOTGE2;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;MOT;Gasolina;E3;MOTGE3;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;MOT;Gasolina;E4;MOTGE4;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;MOT;Gasolina;E5;MOTGE5;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;MOT;Gasolina;E6;ENULL;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;MOT;Gasolina;Electrico;ENULL;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;MOT;Gasolina;GLP;ENULL;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;MOT;Gasolina;Tecn. 1;ENULL;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Urbano;MOT;Gasolina;Tecn. 2;ENULL;[m/s];33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5;33,5
R09;Interurbano;VLP;Diesel;No cat;VLPDNC;[m/s];60;60;60;60;60;60;60;80;80;80;80;80;80;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
R09;Interurbano;VLP;Diesel;E1;VLPDE1;[m/s];60;60;60;60;60;60;60;80;80;80;80;80;80;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
R09;Interurbano;VLP;Diesel;E2;VLPDE2;[m/s];60;60;60;60;60;60;60;80;80;80;80;80;80;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
R09;Interurbano;VLP;Diesel;E3;VLPDE3;[m/s];60;60;60;60;60;60;60;80;80;80;80;80;80;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
R09;Interurbano;VLP;Diesel;E4;VLPDE4;[m/s];60;60;60;60;60;60;60;80;80;80;80;80;80;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
R09;Interurbano;VLP;Diesel;E5;VLPDE5;[m/s];60;60;60;60;60;60;60;80;80;80;80;80;80;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
R09;Interurbano;VLP;Diesel;E6;VLPDE6;[m/s];60;60;60;60;60;60;60;80;80;80;80;80;80;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
R09;Interurbano;VLP;Diesel;Electrico;ENULL;[m/s];60;60;60;60;60;60;60;80;80;80;80;80;80;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
R09;Interurbano;VLP;Diesel;GLP;ENULL;[m/s];60;60;60;60;60;60;60;80;80;80;80;80;80;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
R09;Interurbano;VLP;Diesel;Tecn. 1;ENULL;[m/s];60;60;60;60;60;60;60;80;80;80;80;80;80;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
R09;Interurbano;VLP;Diesel;Tecn. 2;ENULL;[m/s];60;60;60;60;60;60;60;80;80;80;80;80;80;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
R09;Interurbano;VLP;Gasolina;No cat;VLPGNC;[m/s];60;60;60;60;60;60;60;80;80;80;80;80;80;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
R09;Interurbano;VLP;Gasolina;E1;VLPGE1;[m/s];60;60;60;60;60;60;60;80;80;80;80;80;80;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
